"Species ID","Park Name","Category","Order","Family","Scientific Name","Common Names","Record Status","Occurrence","Nativeness","Abundance","Seasonality","Conservation Status","...14"
"REDW-1616","Redwood National Park","Bird","Podicipediformes","Podicipedidae","Podilymbus podiceps","Pied-Billed Grebe","Approved","Present","Native","Uncommon","Resident",NA,NA
"REDW-1617","Redwood National Park","Bird","Procellariiformes","Diomedeidae","Diomedea immutabilis","Laysan Albatross","In Review",NA,NA,NA,NA,NA,NA
"REDW-1618","Redwood National Park","Bird","Procellariiformes","Diomedeidae","Diomedea nigripes","Black-Footed Albatross","Approved","Present","Native","Common","Resident",NA,NA
"REDW-1619","Redwood National Park","Bird","Procellariiformes","Diomedeidae","Phoebastria albatrus","Short-Tailed Albatross","In Review",NA,NA,NA,NA,"Endangered",NA
"REDW-1620","Redwood National Park","Bird","Procellariiformes","Diomedeidae","Phoebastria immutabilis","Laysan Albatross","In Review",NA,NA,NA,NA,NA,NA
"REDW-1621","Redwood National Park","Bird","Procellariiformes","Diomedeidae","Phoebastria nigripes","Black-Footed Albatross","In Review",NA,NA,NA,NA,NA,NA
"REDW-1622","Redwood National Park","Bird","Procellariiformes","Hydrobatidae","Oceanodroma furcata","Fork-Tailed Storm-Petrel","Approved","Present","Native","Rare","Breeder",NA,NA
"REDW-1623","Redwood National Park","Bird","Procellariiformes","Hydrobatidae","Oceanodroma homochroa","Ashy Storm Petrel, Ashy Storm-Petrel","In Review",NA,NA,NA,NA,NA,NA
"REDW-1624","Redwood National Park","Bird","Procellariiformes","Hydrobatidae","Oceanodroma leucorhoa","Leach's Storm-Petrel","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1625","Redwood National Park","Bird","Procellariiformes","Procellariidae","Fulmarus glacialis","Northern Fulmar","Approved","Present","Native","Occasional","Resident",NA,NA
"REDW-1626","Redwood National Park","Bird","Procellariiformes","Procellariidae","Pterodroma inexpectata","Mottled Petrel","In Review",NA,NA,NA,NA,NA,NA
"REDW-1627","Redwood National Park","Bird","Procellariiformes","Procellariidae","Pterodroma ultima","Murphy's Petrel","In Review",NA,NA,NA,NA,NA,NA
"REDW-1628","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus bulleri","Buller's Shearwater","In Review",NA,NA,NA,NA,NA,NA
"REDW-1629","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus carneipes","Flesh-Footed Shearwater","In Review",NA,NA,NA,NA,NA,NA
"REDW-1630","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus creatopus","Pink-Footed Shearwater","In Review",NA,NA,NA,NA,NA,NA
"REDW-1631","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus griseus","Sooty Shearwater","Approved","Present","Native","Common","Resident",NA,NA
"REDW-1632","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus opisthomelas","Black-Vented Shearwater","In Review",NA,NA,NA,NA,NA,NA
"REDW-1633","Redwood National Park","Bird","Procellariiformes","Procellariidae","Puffinus tenuirostris","Short-Tailed Shearwater","Approved","Present","Native","Rare","Resident",NA,NA
"REDW-1634","Redwood National Park","Bird","Strigiformes","Strigidae","Aegolius acadicus","Northern Saw-Whet Owl","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1635","Redwood National Park","Bird","Strigiformes","Strigidae","Asio flammeus","Short-Eared Owl","Approved","Present","Native","Occasional","Resident","Species of Concern",NA
"REDW-1636","Redwood National Park","Bird","Strigiformes","Strigidae","Asio otus","Long-Eared Owl","In Review",NA,NA,NA,NA,"Species of Concern",NA
"REDW-1637","Redwood National Park","Bird","Strigiformes","Strigidae","Athene cunicularia","Burrowing Owl","Approved","Present","Not Native","Occasional","Migratory",NA,NA
"REDW-1638","Redwood National Park","Bird","Strigiformes","Strigidae","Bubo scandiacus","Snowy Owl","In Review",NA,NA,NA,NA,NA,NA
"REDW-1639","Redwood National Park","Bird","Strigiformes","Strigidae","Bubo virginiana","Great Horned Owl","In Review",NA,NA,NA,NA,NA,NA
"REDW-1640","Redwood National Park","Bird","Strigiformes","Strigidae","Bubo virginianus","Great Horned Owl","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1641","Redwood National Park","Bird","Strigiformes","Strigidae","Glaucidium gnoma","Northern Pygmy Owl","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1642","Redwood National Park","Bird","Strigiformes","Strigidae","Megascops kennicottii","Tecolote Occidental, Western Screech Owl, Western Screech-Owl","In Review",NA,NA,NA,NA,NA,NA
"REDW-1643","Redwood National Park","Bird","Strigiformes","Strigidae","Nyctea scandiaca","Snowy Owl","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"REDW-1644","Redwood National Park","Bird","Strigiformes","Strigidae","Otus flammeolus","Flammulated Owl","Approved","Not Confirmed","Native",NA,NA,NA,NA
"REDW-1645","Redwood National Park","Bird","Strigiformes","Strigidae","Otus kennicottii","Western Screech Owl","Approved","Present","Native","Common","Breeder",NA,NA
"REDW-1646","Redwood National Park","Bird","Strigiformes","Strigidae","Strix nebulosa","Great Gray Owl","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"REDW-1647","Redwood National Park","Bird","Strigiformes","Strigidae","Strix occidentalis","Spotted Owl","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1648","Redwood National Park","Bird","Strigiformes","Strigidae","Strix varia","Barred Owl","Approved","Present","Native","Uncommon","Resident",NA,NA
"REDW-1649","Redwood National Park","Bird","Strigiformes","Tytonidae","Tyto alba","Barn Owl","Approved","Present","Native","Uncommon","Breeder",NA,NA
"REDW-1650","Redwood National Park","Bird","Suliformes","Fregatidae","Fregata magnificens","Magnificent Frigatebird","Approved","Present","Not Native","Occasional","Vagrant",NA,NA
"REDW-1651","Redwood National Park","Bird","Suliformes","Phalacrocoracidae","Phalacrocorax","Cormorants","In Review",NA,NA,NA,NA,NA,NA
"REDW-1652","Redwood National Park","Bird","Suliformes","Phalacrocoracidae","Phalacrocorax auritus","Double-Crested Cormorant","Approved","Present","Native","Abundant","Breeder","Species of Concern",NA
"REDW-1653","Redwood National Park","Bird","Suliformes","Phalacrocoracidae","Phalacrocorax pelagicus","Pelagic Cormorant","Approved","Present","Native","Common","Breeder",NA,NA
"REDW-1654","Redwood National Park","Bird","Suliformes","Phalacrocoracidae","Phalacrocorax penicillatus","Brandt's Cormorant","Approved","Present","Native","Common","Breeder",NA,NA
"REDW-1655","Redwood National Park","Bird","Suliformes","Sulidae","Sula nebouxii","Blue-Footed Booby","In Review",NA,NA,NA,NA,NA,NA
"ROMO-1000","Rocky Mountain National Park","Mammal","Artiodactyla","Antilocapridae","Antilocapra americana","Pronghorn Antelope","Approved","Present","Native","Occasional","Vagrant",NA,NA
"ROMO-1001","Rocky Mountain National Park","Mammal","Artiodactyla","Bovidae","Bos bison","American Bison","Approved","Not Present (Historical Report)","Native",NA,NA,NA,NA
"ROMO-1002","Rocky Mountain National Park","Mammal","Artiodactyla","Bovidae","Bos taurus","Aurochs, Aurochs, Domestic Cattle (Feral), Domesticated Cattle","Approved","Present","Not Native",NA,NA,NA,NA
"ROMO-1003","Rocky Mountain National Park","Mammal","Artiodactyla","Bovidae","Oreamnos americanus","Mountain Goat","Approved","Not Present","Not Native",NA,"Vagrant",NA,NA
"ROMO-1004","Rocky Mountain National Park","Mammal","Artiodactyla","Bovidae","Ovis canadensis","Bighorn Sheep","Approved","Present","Native","Common","Breeder","Species of Concern",NA
"ROMO-1005","Rocky Mountain National Park","Mammal","Artiodactyla","Cervidae","Alces alces","Moose","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1006","Rocky Mountain National Park","Mammal","Artiodactyla","Cervidae","Cervus elaphus","Wapiti, Or American Elk","Approved","Present","Native","Abundant","Breeder",NA,NA
"ROMO-1007","Rocky Mountain National Park","Mammal","Artiodactyla","Cervidae","Odocoileus hemionus","Mule Deer","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1008","Rocky Mountain National Park","Mammal","Artiodactyla","Cervidae","Odocoileus virginianus","White-Tailed Deer","Approved","Present","Native","Occasional","Vagrant",NA,NA
"ROMO-1009","Rocky Mountain National Park","Mammal","Carnivora","Canidae","Canis latrans","Coyote","Approved","Present","Native","Common","Breeder","Species of Concern",NA
"ROMO-1010","Rocky Mountain National Park","Mammal","Carnivora","Canidae","Canis lupus","Gray Wolf","Approved","Not Present (Historical Report)","Native",NA,NA,"Endangered",NA
"ROMO-1011","Rocky Mountain National Park","Mammal","Carnivora","Canidae","Urocyon cinereoargenteus","Gray Fox","Approved","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1012","Rocky Mountain National Park","Mammal","Carnivora","Canidae","Vulpes vulpes","Red Fox","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1013","Rocky Mountain National Park","Mammal","Carnivora","Felidae","Lynx canadensis","Lynx","Approved","Present","Native","Rare","Vagrant",NA,NA
"ROMO-1014","Rocky Mountain National Park","Mammal","Carnivora","Felidae","Lynx rufus","Bobcat","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1015","Rocky Mountain National Park","Mammal","Carnivora","Felidae","Puma concolor","Mountain Lion","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1016","Rocky Mountain National Park","Mammal","Carnivora","Mephitidae","Mephitis mephitis","Striped Skunk","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1017","Rocky Mountain National Park","Mammal","Carnivora","Mephitidae","Spilogale gracilis","Western Spotted Skunk","Approved","Present","Native","Unknown",NA,NA,NA
"ROMO-1018","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Gulo gulo","Wolverine","Approved","Present","Native","Occasional","Vagrant",NA,NA
"ROMO-1019","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Lontra canadensis","River Otter","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1020","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Martes americana","Marten","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1021","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Mustela erminea","Ermine","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1022","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Mustela frenata","Long-Tailed Weasel","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1023","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Mustela vison","Mink","Approved","Present","Native","Rare","Breeder",NA,NA
"ROMO-1024","Rocky Mountain National Park","Mammal","Carnivora","Mustelidae","Taxidea taxus","Badger","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"ROMO-1025","Rocky Mountain National Park","Mammal","Carnivora","Procyonidae","Bassariscus astutus","Ringtail","In Review","Not Confirmed",NA,NA,NA,"Species of Concern",NA
"ROMO-1026","Rocky Mountain National Park","Mammal","Carnivora","Procyonidae","Procyon lotor","Raccoon","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1027","Rocky Mountain National Park","Mammal","Carnivora","Ursidae","Ursus americanus","Black Bear","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1028","Rocky Mountain National Park","Mammal","Carnivora","Ursidae","Ursus arctos","Grizzly Bear","Approved","Not Present (Historical Report)","Native",NA,NA,NA,NA
"ROMO-1029","Rocky Mountain National Park","Mammal","Chiroptera","Molossidae","Tadarida brasiliensis","Brazilian Free-Tailed Bat","In Review","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1030","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Eptesicus fuscus","Big Brown Bat","Approved","Not Confirmed","Native",NA,NA,"Species of Concern",NA
"ROMO-1031","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Lasionycteris noctivagans","Silver-Haired Bat","Approved","Present","Native","Unknown","Resident","Species of Concern",NA
"ROMO-1032","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Lasiurus cinereus","Hoary Bat","Approved","Present","Native","Unknown","Migratory",NA,NA
"ROMO-1033","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Myotis ciliolabrum","Western Small-Footed Myotis","Approved","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1034","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Myotis evotis","Long-Eared Myotis","Approved","Present","Native","Unknown","Breeder","Species of Concern",NA
"ROMO-1035","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Myotis lucifugus","Little Brown Bat","Approved","Present","Native","Unknown","Resident","Species of Concern",NA
"ROMO-1036","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Myotis volans","Long-Legged Myotis","Approved","Present","Native","Unknown","Resident","Species of Concern",NA
"ROMO-1037","Rocky Mountain National Park","Mammal","Chiroptera","Vespertilionidae","Plecotus townsendii","Townsend's Big-Eared Bat","Approved","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1038","Rocky Mountain National Park","Mammal","Lagomorpha","Leporidae","Lepus americanus","Snowshoe Hare","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1039","Rocky Mountain National Park","Mammal","Lagomorpha","Leporidae","Lepus townsendii","White-Tailed Jackrabbit","Approved","Present","Native","Rare","Breeder",NA,NA
"ROMO-1040","Rocky Mountain National Park","Mammal","Lagomorpha","Leporidae","Sylvilagus floridanus","Eastern Cottontail","In Review","Not Confirmed",NA,NA,NA,NA,NA
"ROMO-1041","Rocky Mountain National Park","Mammal","Lagomorpha","Leporidae","Sylvilagus nuttallii","Nuttall's Cottontail","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1042","Rocky Mountain National Park","Mammal","Lagomorpha","Ochotonidae","Ochotona princeps","Pika","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1043","Rocky Mountain National Park","Mammal","Rodentia","Castoridae","Castor canadensis","Beaver","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1044","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Clethrionomys gapperi","Southern Red-Backed Vole","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1045","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Lagurus curtatus","Sagebrush Vole","In Review","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1046","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Microtus","Meadow Mice, Meadow Voles","In Review",NA,NA,NA,NA,NA,NA
"ROMO-1047","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Microtus longicaudus","Long-Tailed Vole","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1048","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Microtus montanus","Montane Vole","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1049","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Neotoma cinerea","Bushy-Tailed Woodrat","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1050","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Neotoma mexicana","Mexican Woodrat","Approved","Not Confirmed","Native",NA,NA,NA,NA
"ROMO-1051","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Ondatra zibethicus","Muskrat","Approved","Present","Native","Uncommon","Breeder",NA,NA
"ROMO-1052","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Peromyscus maniculatus","Deer Mouse","Approved","Present","Native","Abundant","Breeder",NA,NA
"ROMO-1053","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Peromyscus nasutus","Rock Mouse","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1054","Rocky Mountain National Park","Mammal","Rodentia","Cricetidae","Phenacomys intermedius","Heather Vole","Approved","Present","Native","Unknown","Breeder",NA,NA
"ROMO-1055","Rocky Mountain National Park","Mammal","Rodentia","Dipodidae","Zapus princeps","Western Jumping Mouse","Approved","Present","Native","Common","Breeder",NA,NA
"ROMO-1056","Rocky Mountain National Park","Mammal","Rodentia","Erethizontidae","Erethizon dorsatum","Porcupine","Approved","Present","Native","Uncommon","Breeder",NA,NA
