"ParkName","UnitCode","ParkType","Region","State.x","Year","Month","RecreationVisits","NonRecreationVisits","RecreationHours","NonRecreationHours","ConcessionerLodging","ConcessionerCamping","TentCampers","RVCampers","Backcountry","NonRecreationOvernightStays","MiscellaneousOvernightStays","ParkNameTotal","UnitCodeTotal","ParkTypeTotal","RegionTotal","StateTotal","YearTotal","RecreationVisitsTotal","NonRecreationVisitsTotal","RecreationHoursTotal","NonRecreationHoursTotal","ConcessionerLodgingTotal","ConcessionerCampingTotal","TentCampersTotal","RVCampersTotal","BackcountryTotal","NonRecreationOvernightStaysTotal","MiscellaneousOvernightStaysTotal","Park.Name","State.y","Acres","Latitude","Longitude","Category","n","city"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,7,"97,242","45","499,707","45","0","0","6,593","2,554","617","0","970","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,8,"73,579","45","340,651","45","0","0","3,778","1,482","670","0","899","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,8,"73,579","45","340,651","45","0","0","3,778","1,482","670","0","899","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,9,"47,673","45","263,545","45","0","0","2,739","2,043","514","0","640","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,9,"47,673","45","263,545","45","0","0","2,739","2,043","514","0","640","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,10,"29,763","35","124,897","35","0","0","2,211","1,848","211","0","481","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,10,"29,763","35","124,897","35","0","0","2,211","1,848","211","0","481","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,11,"10,510","35","22,317","35","0","0","0","0","103","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,11,"10,510","35","22,317","35","0","0","0","0","103","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,12,"6,374","35","13,259","35","0","0","0","0","38","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Bird",240,"Denver"
"Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,12,"6,374","35","13,259","35","0","0","0","0","38","0","0","Great Sand Dunes NP & PRES","GRSA","National Park","Intermountain ","CO",2017,"486,935","470","2,308,335","470","0","0","26,782","14,972","4,313","0","5,623","Great Sand Dunes","CO",42984,37.73,-105.51,"Mammal",68,"Denver"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,1,"240,124","910","1,615,166","910","0","0","23,852","8,028","1,511","0","4,981","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,1,"240,124","910","1,615,166","910","0","0","23,852","8,028","1,511","0","4,981","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,2,"260,139","963","1,761,498","963","0","0","23,352","10,218","2,122","0","7,388","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,2,"260,139","963","1,761,498","963","0","0","23,352","10,218","2,122","0","7,388","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,3,"404,545","1,507","2,620,491","1,507","0","0","38,484","12,024","4,163","0","6,121","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,3,"404,545","1,507","2,620,491","1,507","0","0","38,484","12,024","4,163","0","6,121","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,4,"361,992","1,374","2,432,359","1,374","0","0","37,100","11,055","4,015","0","5,439","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,4,"361,992","1,374","2,432,359","1,374","0","0","37,100","11,055","4,015","0","5,439","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,5,"221,752","845","1,547,991","845","0","0","22,788","6,726","1,239","0","7,209","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,5,"221,752","845","1,547,991","845","0","0","22,788","6,726","1,239","0","7,209","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,6,"125,896","470","682,358","470","0","0","7,864","1,518","274","0","2,733","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,6,"125,896","470","682,358","470","0","0","7,864","1,518","274","0","2,733","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,7,"124,571","464","587,943","464","0","0","4,760","1,206","102","0","1,922","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,7,"124,571","464","587,943","464","0","0","4,760","1,206","102","0","1,922","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,8,"142,340","536","698,139","536","0","0","6,172","1,260","306","0","2,466","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,8,"142,340","536","698,139","536","0","0","6,172","1,260","306","0","2,466","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,9,"157,084","571","931,160","571","0","0","10,644","2,664","465","0","6,211","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,9,"157,084","571","931,160","571","0","0","10,644","2,664","465","0","6,211","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,10,"223,008","833","1,673,109","833","0","0","25,876","6,855","1,509","0","10,331","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,10,"223,008","833","1,673,109","833","0","0","25,876","6,855","1,509","0","10,331","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,11,"307,770","1,120","1,946,137","1,120","0","0","25,528","8,040","1,942","0","9,479","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,11,"307,770","1,120","1,946,137","1,120","0","0","25,528","8,040","1,942","0","9,479","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,12,"284,398","1,095","1,865,677","1,095","0","0","23,964","8,541","1,942","0","7,921","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Bird",301,"Los Angeles"
"Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,12,"284,398","1,095","1,865,677","1,095","0","0","23,964","8,541","1,942","0","7,921","Joshua Tree NP","JOTR","National Park","Pacific West ","CA",2017,"2,853,619","10,688","18,362,028","10,688","0","0","250,384","78,135","19,590","0","72,201","Joshua Tree","CA",789745,33.79,-115.9,"Mammal",67,"Los Angeles"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,1,"9,231","0","60,594","0","0","0","57","93","98","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Bird",245,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,1,"9,231","0","60,594","0","0","0","57","93","98","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Mammal",100,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,2,"7,203","0","48,447","0","0","0","138","15","96","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Bird",245,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,2,"7,203","0","48,447","0","0","0","138","15","96","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Mammal",100,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,3,"7,002","0","46,968","0","0","0","84","60","92","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Bird",245,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,3,"7,002","0","46,968","0","0","0","84","60","92","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Mammal",100,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,4,"10,518","0","70,437","0","0","0","66","117","166","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Bird",245,"San Francisco"
"Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,4,"10,518","0","70,437","0","0","0","66","117","166","0","0","Lassen Volcanic NP","LAVO","National Park","Pacific West ","CA",2017,"507,256","0","5,467,248","0","5,575","0","56,772","29,730","6,724","0","16,614","Lassen Volcanic","CA",106372,40.49,-121.51,"Mammal",100,"San Francisco"
